height,width,time,type,scrollX,scrollY
810,1535,24363.355,mousemove,0,3150
810,1535,24375.355,mousemove,0,3150
810,1535,24388.355,mousemove,0,3150
810,1535,24401.355,mousemove,0,3150
810,1535,24587.355,mousemove,0,3150
810,1535,24599.355,mousemove,0,3150
810,1535,24649.355,mousedown,0,3150
810,1535,24698.355,mouseup,0,3150
810,1535,24698.355,click,0,3150
810,1535,24885.355,mousedown,0,3150
810,1535,24922.355,mouseup,0,3150
810,1535,24922.355,click,0,3150
810,1535,24924.315,dblclick,0,3150
810,1535,25098.355,mousedown,0,3150
810,1535,25171.355,mouseup,0,3150
810,1535,25171.355,click,0,3150
810,1535,25544.355,mousemove,0,3150
810,1535,25557.355,mousemove,0,3150
810,1535,25569.355,mousemove,0,3150
810,1535,25581.355,mousemove,0,3150
810,1535,25594.355,mousemove,0,3150
810,1535,25607.355,mousemove,0,3150
810,1535,25619.355,mouseout,0,3150
810,1535,25619.355,mouseover,0,3150
810,1535,25619.355,mousemove,0,3150
810,1535,25631.355,mousemove,0,3150
810,1535,25644.355,mousemove,0,3150
810,1535,25656.355,mousemove,0,3150
810,1535,25669.355,mousemove,0,3150
810,1535,25681.355,mousemove,0,3150
810,1535,25694.355,mousemove,0,3150
810,1535,25706.355,mousemove,0,3150
810,1535,25719.355,mousemove,0,3150
810,1535,25730.355,mousemove,0,3150
810,1535,25743.355,mousemove,0,3150
810,1535,25755.355,mousemove,0,3150
810,1535,25768.355,mousemove,0,3150
810,1535,25780.355,mousemove,0,3150
810,1535,25793.355,mousemove,0,3150
810,1535,25805.355,mousemove,0,3150
810,1535,25818.355,mousemove,0,3150
810,1535,25830.355,mousemove,0,3150
810,1535,25843.355,mousemove,0,3150
810,1535,25855.355,mousemove,0,3150
810,1535,25868.355,mousemove,0,3150
810,1535,25880.355,mousemove,0,3150
810,1535,25893.355,mousemove,0,3150
810,1535,25905.355,mousemove,0,3150
810,1535,26066.355,mousedown,0,3150
810,1535,26115.355,mouseup,0,3150
810,1535,26115.355,click,0,3150
810,1535,26291.355,mousedown,0,3150
810,1535,26314.355,mouseup,0,3150
810,1535,26314.355,click,0,3150
